21 18 35 +62 35 08 5 Cephius
21 19 22 +64 52 19 6 Cephius
21 27 46 +66 48 33 7 Cephius
21 28 40 +70 33 39 8 Cephius
21 37 55 +62 04 55 9 Cephius
21 45 27 +61 07 15 10 Cephius
21 41 55 +71 18 41 11 Cephius
21 47 25 +60 41 34 12 Cephius
21 54 53 +56 36 41 13 Cephius
22 02 05 +58 00 02 14 Cephius
21 59 15 +73 10 48 16 Cephius
22 03 47 +64 37 40 17 Cephius
22 03 53 +63 07 11 18 Cephius
22 05 09 +62 16 48 19 Cephius
22 05 01 +62 47 08 20 Cephius
22 10 51 +58 12 04 21 Cephius
22 11 31 +59 24 52 22 Cephius
22 15 02 +57 02 37 23 Cephius
22 09 48 +72 20 28 24 Cephius
22 18 13 +62 48 15 25 Cephius
22 27 05 +65 07 56 26 Cephius
22 29 10 +58 24 55 27 Cephius
22 26 43 +78 47 09 28 Cephius
22 29 53 +78 49 27 29 Cephius
22 38 39 +63 35 04 30 Cephius
22 35 46 +73 38 35 31 Cephius
22 49 41 +66 12 02 32 Cephius
23 07 54 +75 23 15 33 Cephius
23 18 38 +68 06 42 34 Cephius
23 39 21 +77 37 57 35 Cephius
23 58 21 -15 50 51 1 Cetus
00 03 44 -17 20 10 2 Cetus
00 04 30 -10 30 34 3 Cetus
00 11 16 -15 28 05 6 Cetus
00 14 38 -18 55 58 7 Cetus
00 19 26 -08 49 26 8 Cetus
00 22 52 -12 12 34 9 Cetus
00 26 37 -00 02 59 10 Cetus
00 30 02 -03 57 26 12 Cetus
00 35 15 -03 35 34 13 Cetus
00 35 33 -00 30 20 14 Cetus
00 43 35 -17 59 12 16 Cetus
00 44 11 -10 36 34 17 Cetus
00 45 29 -12 52 51 18 Cetus
00 50 08 -10 38 40 19 Cetus
00 53 01 -01 08 39 20 Cetus
00 54 18 -08 44 27 21 Cetus
00 56 02 -11 16 00 22 Cetus
00 58 44 -11 22 48 23 Cetus
01 03 03 -04 50 12 25 Cetus
01 03 49 +01 22 00 26 Cetus
01 05 37 -09 58 45 27 Cetus
01 06 05 -09 50 22 28 Cetus
01 07 46 -09 47 08 30 Cetus
01 08 35 -10 10 56 31 Cetus
01 10 12 -08 54 22 32 Cetus
01 10 34 +02 26 44 33 Cetus
01 11 44 -02 15 04 34 Cetus
01 14 24 -07 55 23 37 Cetus
01 14 49 -00 58 26 38 Cetus
01 16 36 -02 30 01 39 Cetus
01 19 48 -00 30 32 42 Cetus
01 22 35 -00 26 59 43 Cetus
01 24 03 -08 00 27 44 Cetus
01 24 01 -08 11 00 45 Cetus
01 25 37 -14 35 56 46 Cetus
01 26 52 -13 03 24 47 Cetus
01 29 36 -21 37 46 48 Cetus
01 34 38 -15 40 34 49 Cetus
01 35 59 -15 24 01 50 Cetus
01 44 04 -15 56 15 52 Cetus
01 49 35 -10 41 11 53 Cetus
01 51 28 -10 20 06 55 Cetus
01 56 40 -22 31 36 56 Cetus
01 59 46 -20 49 28 57 Cetus
02 00 00 -21 04 40 59 Cetus
02 03 12 +00 07 42 60 Cetus
02 03 48 -00 20 25 61 Cetus
02 11 36 -01 49 31 63 Cetus
02 11 21 +08 34 11 64 Cetus
02 13 00 +08 50 48 65 Cetus
02 12 48 -02 23 37 66 Cetus
02 16 59 -06 25 20 67 Cetus
02 19 21 -02 58 39 68 Cetus
02 21 57 +00 23 45 69 Cetus
02 22 12 -00 53 05 70 Cetus
02 24 58 -02 46 48 71 Cetus
02 25 57 -12 17 26 72 Cetus
02 28 10 +08 27 36 73 Cetus
02 32 09 -01 02 06 75 Cetus
02 32 05 -15 14 41 76 Cetus
02 34 43 -07 51 34 77 Cetus
02 35 53 +05 35 36 78 Cetus
02 36 00 -07 49 54 80 Cetus
02 37 42 -03 23 46 81 Cetus
02 39 29 +00 19 43 82 Cetus
02 39 34 -11 52 20 83 Cetus
02 41 14 -00 41 45 84 Cetus
02 43 18 +03 14 09 86 Cetus
02 44 57 +10 06 51 87 Cetus
02 44 07 -13 51 31 89 Cetus
02 59 43 +08 54 27 91 Cetus
03 02 17 +04 05 23 92 Cetus
03 02 23 +04 21 10 93 Cetus
03 12 46 -01 11 46 94 Cetus
03 18 22 -00 55 49 95 Cetus
03 19 22 +03 22 13 96 Cetus
03 21 07 +03 40 32 97 Cetus
12 04 17 +21 27 33 2 Coma Berenices
12 10 32 +16 48 33 3 Coma Berenices
12 11 51 +25 52 13 4 Coma Berenices
12 12 09 +20 32 31 5 Coma Berenices
12 16 00 +14 53 56 6 Coma Berenices
12 16 21 +23 56 43 7 Coma Berenices
12 19 19 +23 02 05 8 Coma Berenices
12 19 30 +28 09 25 9 Coma Berenices
12 20 43 +17 47 34 11 Coma Berenices
12 22 30 +25 50 46 12 Coma Berenices
12 24 19 +26 05 55 13 Coma Berenices
12 26 24 +27 16 06 14 Coma Berenices
12 26 56 +28 16 06 15 Coma Berenices
12 26 59 +26 49 32 16 Coma Berenices
12 28 55 +25 54 46 17 Coma Berenices
12 29 27 +24 06 32 18 Coma Berenices
12 29 43 +20 53 46 20 Coma Berenices
12 31 01 +24 34 02 21 Coma Berenices
12 33 34 +24 16 59 22 Coma Berenices
12 34 51 +22 37 45 23 Coma Berenices
12 35 08 +18 22 37 24 Coma Berenices
12 35 06 +18 22 38 24 Coma Berenices
12 36 58 +17 05 22 25 Coma Berenices
12 39 07 +21 03 45 26 Coma Berenices
12 46 39 +16 34 39 27 Coma Berenices
12 48 14 +13 33 11 28 Coma Berenices
12 48 54 +14 07 21 29 Coma Berenices
12 49 17 +27 33 08 30 Coma Berenices
12 51 42 +27 32 26 31 Coma Berenices
12 52 12 +17 04 26 32 Coma Berenices
12 53 18 +21 14 41 35 Coma Berenices
12 58 55 +17 24 34 36 Coma Berenices
13 00 17 +30 47 06 37 Coma Berenices
13 01 10 +17 07 23 38 Coma Berenices
13 06 21 +21 09 12 39 Coma Berenices
13 06 23 +22 36 58 40 Coma Berenices
13 07 11 +27 37 29 41 Coma Berenices
13 09 59 +17 31 46 42 Coma Berenices
13 09 59 +17 31 46 42 Coma Berenices
13 11 52 +27 52 41 43 Coma Berenices
15 20 09 +29 36 58 1 Corona Borealis
15 23 12 +30 17 16 2 Corona Borealis
15 23 12 +30 17 16 2 Corona Borealis
15 27 50 +29 06 21 3 Corona Borealis
15 32 56 +31 21 33 4 Corona Borealis
15 34 41 +26 42 53 5 Corona Borealis
15 35 15 +39 00 36 6 Corona Borealis
15 39 23 +36 38 09 7 Corona Borealis
15 39 22 +36 38 12 7 Corona Borealis
15 42 45 +26 17 44 8 Corona Borealis
15 43 59 +32 30 57 9 Corona Borealis
15 49 36 +26 04 06 10 Corona Borealis
15 51 14 +35 39 27 11 Corona Borealis
15 55 48 +37 56 49 12 Corona Borealis
15 57 35 +26 52 40 13 Corona Borealis
16 01 27 +29 51 03 14 Corona Borealis
16 01 03 +33 18 13 15 Corona Borealis
16 08 58 +36 29 27 16 Corona Borealis
16 14 41 +33 51 30 17 Corona Borealis
16 14 41 +33 51 31 17 Corona Borealis
16 16 45 +29 09 01 18 Corona Borealis
16 22 06 +30 53 30 19 Corona Borealis
16 22 21 +33 47 57 20 Corona Borealis
16 22 29 +33 42 13 21 Corona Borealis
12 08 25 -24 43 44 1 Corvus
12 10 07 -22 37 11 2 Corvus
12 11 04 -23 36 09 3 Corvus
12 15 48 -17 32 31 4 Corvus
12 20 34 -22 12 57 5 Corvus
12 23 22 -24 50 26 6 Corvus
12 29 52 -16 30 56 7 Corvus
12 32 04 -16 11 46 8 Corvus
12 34 23 -23 23 48 9 Corvus
10 59 47 -18 17 56 7 Crater
11 11 40 -22 49 33 11 Crater
11 19 21 -14 46 43 12 Crater
11 23 22 -18 46 48 13 Crater
11 24 37 -10 51 34 14 Crater
11 24 53 -17 41 02 15 Crater
11 27 10 -12 21 24 16 Crater
11 36 41 -09 48 08 21 Crater
11 38 40 -13 12 07 24 Crater
11 44 46 -18 21 03 27 Crater
11 56 01 -17 09 03 30 Crater
19 17 06 +53 22 07 1 Cygnus
19 24 08 +29 37 17 2 Cygnus
19 26 09 +36 19 04 4 Cygnus
19 30 45 +27 57 55 6 Cygnus
19 30 43 +27 57 35 6 Cygnus
19 27 26 +52 19 14 7 Cygnus
19 31 46 +34 27 11 8 Cygnus
19 34 51 +29 27 47 9 Cygnus
19 29 42 +51 43 47 10 Cygnus
19 35 48 +36 56 40 11 Cygnus
19 39 23 +30 09 12 12 Cygnus
19 36 27 +50 13 16 13 Cygnus
19 39 27 +42 49 06 14 Cygnus
19 44 17 +37 21 16 15 Cygnus
19 41 49 +50 31 31 16 Cygnus
19 46 26 +33 43 40 17 Cygnus
19 44 59 +45 07 51 18 Cygnus
19 50 34 +38 43 20 19 Cygnus
19 50 38 +52 59 17 20 Cygnus
19 56 18 +35 05 00 21 Cygnus
19 55 52 +38 29 12 22 Cygnus
19 53 17 +57 31 25 23 Cygnus
19 55 38 +52 26 20 24 Cygnus
19 59 55 +37 02 34 25 Cygnus
20 01 22 +50 06 17 26 Cygnus
20 06 22 +35 58 20 27 Cygnus
20 09 26 +36 50 23 28 Cygnus
20 14 32 +36 48 23 29 Cygnus
20 13 18 +46 48 57 30 Cygnus
20 13 38 +46 44 29 31 Cygnus
20 15 28 +47 42 52 32 Cygnus
20 13 24 +56 34 04 33 Cygnus
20 17 47 +38 01 59 34 Cygnus
20 18 39 +34 58 58 35 Cygnus
20 18 29 +37 00 00 36 Cygnus
20 22 14 +40 15 24 37 Cygnus
20 23 52 +32 11 24 39 Cygnus
20 27 34 +38 26 25 40 Cygnus
20 29 24 +30 22 07 41 Cygnus
20 29 20 +36 27 17 42 Cygnus
20 27 02 +49 23 00 43 Cygnus
20 30 59 +36 56 09 44 Cygnus
20 30 04 +48 57 06 45 Cygnus
20 31 19 +49 13 12 46 Cygnus
20 33 54 +35 15 03 47 Cygnus
20 37 32 +31 34 21 48 Cygnus
20 41 03 +32 18 26 49 Cygnus
20 41 26 +45 16 49 50 Cygnus
20 42 13 +50 20 24 51 Cygnus
20 45 40 +30 43 11 52 Cygnus
20 46 13 +33 58 12 53 Cygnus
20 47 25 +36 29 27 54 Cygnus
20 48 56 +46 06 51 55 Cygnus
20 50 05 +44 03 34 56 Cygnus
20 53 15 +44 23 14 57 Cygnus
20 57 10 +41 10 02 58 Cygnus
20 59 50 +47 31 16 59 Cygnus
21 01 11 +46 09 21 60 Cygnus
21 06 55 +38 44 36 61 Cygnus
21 06 55 +38 44 45 61 Cygnus
21 04 56 +43 55 40 62 Cygnus
21 06 36 +47 38 54 63 Cygnus
21 12 56 +30 13 37 64 Cygnus
21 14 48 +38 02 44 65 Cygnus
21 17 55 +34 53 49 66 Cygnus
21 17 25 +39 23 41 67 Cygnus
21 18 27 +43 56 45 68 Cygnus
21 25 47 +36 40 03 69 Cygnus
21 27 21 +37 07 00 70 Cygnus
21 29 27 +46 32 26 71 Cygnus
21 34 47 +38 32 03 72 Cygnus
21 33 59 +45 35 31 73 Cygnus
21 36 57 +40 24 49 74 Cygnus
21 40 11 +43 16 26 75 Cygnus
21 41 34 +40 48 18 76 Cygnus
21 42 23 +41 04 38 77 Cygnus
21 44 09 +28 44 34 78 Cygnus
21 44 08 +28 44 35 78 Cygnus
21 43 26 +38 17 02 79 Cygnus
21 42 06 +51 11 23 80 Cygnus
21 46 48 +49 18 34 81 Cygnus
