19 04 48 -04 00 00 B135-136
19 13 00 -01 20 00 B137
19 11 30 +00 45 00 B138
19 15 30 -01 33 01 B139
19 17 00 +05 00 00 B140
19 18 00 +01 29 59 B141
19 36 24 +10 22 00 B142
19 38 18 +10 50 00 B143
20 00 00 +36 00 00 B144
20 02 24 +37 38 00 B145
20 03 00 +35 55 00 B146
20 05 00 +35 05 00 B147
20 48 12 +59 40 00 B148-149
20 50 00 +60 00 00 B150
21 06 00 +56 20 00 B151
20 55 00 +43 40 00 B152
20 55 00 +45 38 00 B153
21 20 00 +56 20 00 B154
21 30 30 +44 50 00 B155-156
21 30 00 +54 10 00 B157
21 35 30 +43 00 00 B159
21 37 00 +56 00 00 B160
21 40 06 +56 30 00 B161
21 41 00 +56 05 00 B162
21 41 00 +56 40 00 B163
21 45 00 +50 50 00 B164
21 49 00 +59 53 00 B165-166-167
21 51 18 +46 58 00 B168
21 58 00 +58 50 00 B169
21 56 00 +58 53 00 B170
21 59 00 +58 45 00 B171
22 04 00 +59 20 00 B173
22 05 00 +58 55 00 B174
22 12 00 +70 30 00 B175
03 23 00 +30 00 00 B202
03 23 00 +30 30 00 B203
03 25 00 +30 00 00 B204
03 26 30 +31 10 00 B205-206
04 15 00 +27 30 00 B209-211-213
04 25 00 +24 30 00 B210-212-215
04 15 00 +27 30 00 B216-217-218
04 30 00 +29 20 00 B219
05 04 00 +32 00 00 B222
05 18 00 +08 20 00 B223
05 26 00 +12 00 00 B225
06 04 00 +19 20 00 B227
16 15 00 -26 00 00 B229
16 25 00 -17 00 00 B230
16 50 00 -32 00 00 B234-237-239
16 49 06 -23 00 01 B238
17 00 00 -30 30 00 B241
17 07 00 -29 40 00 B243
17 07 00 -28 20 00 B244
17 05 00 -22 40 00 B246-60
17 09 00 -29 10 00 B245-247
17 09 18 -28 57 00 B248
17 09 00 -29 10 00 B249
17 09 00 -28 20 00 B250
17 13 48 -19 40 00 B251
17 12 00 -32 10 00 B252
17 16 00 -30 20 00 B254
17 17 36 -23 20 00 B255
17 20 00 -29 00 00 B256
17 20 00 -19 10 00 B259
17 22 00 -25 30 01 B260
17 23 00 -22 58 00 B261
17 20 30 -22 25 00 B262
17 26 00 -26 00 00 B264-265
17 24 00 -20 50 00 B266
17 25 36 -25 10 00 B267
17 29 00 -20 30 01 B268
17 29 00 -20 15 01 B270
17 33 00 -23 00 00 B272
17 35 00 -21 35 00 B274
17 39 00 -30 00 00 B275-278
18 26 30 -23 50 00 B276
17 37 30 -23 00 00 B277
17 40 00 -23 30 00 B279
17 42 00 -21 00 00 B280
17 42 00 -24 10 00 B281
17 47 36 -14 16 00 B284
17 53 18 -29 04 00 B289
17 58 00 -28 11 00 B294
18 01 00 -31 30 01 B295
18 03 18 -27 25 01 B299
18 03 24 -32 23 01 B300
18 06 00 -24 01 00 B302
18 06 06 -24 08 00 B303
18 05 00 -19 00 00 B301-304-297
18 12 48 -25 45 00 B306
18 16 12 -17 50 00 B307
18 15 00 -22 10 00 B308
18 25 00 -17 50 00 B310
18 27 30 -17 45 00 B311
18 28 00 -15 10 00 B312
18 35 00 -09 40 00 B314
18 39 00 -20 00 00 B315
18 38 54 -02 20 00 B316
17 08 36 -22 26 00 B317
18 49 00 -05 50 00 B320
18 50 00 -11 00 00 B321
18 50 00 -05 00 00 B323-325
18 56 48 -03 50 00 B324
19 04 00 -03 05 00 B326
19 01 42 -05 20 00 B327
19 10 00 +02 30 00 B329
19 17 30 +07 25 00 B330
19 27 00 +07 00 00 B331-332
19 26 30 +10 50 00 B333
19 32 36 +12 10 00 B334
19 34 30 +07 27 00 B335
19 34 06 +12 10 00 B336
19 34 30 +12 20 00 B337
19 41 00 +07 15 00 B338
19 42 00 +08 40 00 B339
19 46 18 +11 20 00 B340
20 00 00 +35 00 00 B341
20 07 30 +41 00 00 B342
20 12 00 +40 10 00 B343
20 17 00 +40 30 00 B344
20 23 00 +40 00 00 B347
20 35 00 +42 00 00 B346-348-349
20 57 00 +57 10 00 B354
20 58 48 +46 24 59 B356
20 58 00 +55 30 00 B357
21 04 54 +56 55 00 B359
21 06 00 +56 10 00 B360
21 11 00 +47 10 00 B361
21 23 36 +49 57 00 B362
21 23 30 +48 40 00 B363
21 33 00 +53 40 00 B364
21 34 00 +56 30 00 B365
21 38 30 +59 20 00 B366
21 43 00 +56 58 00 B367
21 50 00 +58 50 00 B368
22 14 00 +55 45 00 B369
